NUMBER,Del_include?,Add_include?,SATD,sub_name,broken?
387815,0,0,not_have,openstack/nova,0
387830,0,0,not_have,openstack/nova,0
387831,0,0,not_have,openstack/nova,0
387836,0,0,not_have,openstack/nova,0
387851,0,0,not_have,openstack/nova,0
387852,0,0,not_have,openstack/nova,0
387855,0,0,not_have,openstack/nova,0
387859,0,0,not_have,openstack/nova,0
387887,0,0,not_have,openstack/nova,0
387908,0,0,not_have,openstack/nova,0
387989,0,0,not_have,openstack/nova,0
387995,0,0,not_have,openstack/nova,0
388064,0,0,not_have,openstack/nova,0
388275,0,0,not_have,openstack/nova,0
388295,0,0,not_have,openstack/nova,0
388345,0,0,not_have,openstack/nova,0
388389,0,0,not_have,openstack/nova,0
388519,0,0,not_have,openstack/nova,0
388534,0,0,not_have,openstack/nova,0
388643,0,0,not_have,openstack/nova,0
388803,0,0,not_have,openstack/nova,0
388917,0,0,not_have,openstack/nova,0
388954,0,0,not_have,openstack/nova,0
388969,0,0,not_have,openstack/nova,0
388970,0,0,not_have,openstack/nova,0
388977,0,0,not_have,openstack/nova,0
389005,0,0,not_have,openstack/nova,0
389006,0,0,not_have,openstack/nova,0
389017,0,0,not_have,openstack/nova,0
389042,0,0,not_have,openstack/nova,0
389180,0,0,not_have,openstack/nova,0
389262,0,0,not_have,openstack/nova,0
389314,0,0,not_have,openstack/nova,0
389338,0,0,not_have,openstack/nova,0
389389,0,0,not_have,openstack/nova,0
389431,0,0,not_have,openstack/nova,0
389545,0,0,not_have,openstack/nova,0
389546,0,0,not_have,openstack/nova,0
389582,0,0,not_have,openstack/nova,0
389593,0,0,not_have,openstack/nova,0
389632,0,0,not_have,openstack/nova,0
389685,0,0,not_have,openstack/nova,0
389687,0,0,not_have,openstack/nova,0
389750,0,0,not_have,openstack/nova,0
389759,0,0,not_have,openstack/nova,0
389798,0,0,not_have,openstack/nova,0
389824,0,0,not_have,openstack/nova,0
389840,0,0,not_have,openstack/nova,0
389845,0,0,not_have,openstack/nova,0
389984,0,0,not_have,openstack/nova,0
389986,0,0,not_have,openstack/nova,0
390043,0,0,not_have,openstack/nova,0
390062,0,0,not_have,openstack/nova,0
390376,0,0,not_have,openstack/nova,0
390381,0,0,not_have,openstack/nova,0
390424,0,0,not_have,openstack/nova,0
390500,0,0,not_have,openstack/nova,0
390520,0,0,not_have,openstack/nova,0
390586,0,0,not_have,openstack/nova,0
390654,0,0,not_have,openstack/nova,0
390660,0,0,not_have,openstack/nova,0
390689,0,0,not_have,openstack/nova,0
390705,0,0,not_have,openstack/nova,0
390790,0,0,not_have,openstack/nova,0
390812,0,0,not_have,openstack/nova,0
390852,0,0,not_have,openstack/nova,0
390859,0,0,not_have,openstack/nova,0
390919,0,0,not_have,openstack/nova,0
390947,0,0,not_have,openstack/nova,0
390950,0,0,not_have,openstack/nova,0
390958,0,0,not_have,openstack/nova,0
390984,0,0,not_have,openstack/nova,0
391059,0,0,not_have,openstack/nova,0
391086,0,0,not_have,openstack/nova,0
391091,0,0,not_have,openstack/nova,0
391113,0,0,not_have,openstack/nova,0
391149,0,0,not_have,openstack/nova,0
391284,0,0,not_have,openstack/nova,0
391415,0,0,not_have,openstack/nova,0
391416,0,0,not_have,openstack/nova,0
391418,0,0,not_have,openstack/nova,0
391428,0,0,not_have,openstack/nova,0
391444,0,0,not_have,openstack/nova,0
391463,0,0,not_have,openstack/nova,0
391474,0,0,not_have,openstack/nova,0
391512,0,0,not_have,openstack/nova,0
391546,0,0,not_have,openstack/nova,0
391744,0,0,not_have,openstack/nova,0
391778,0,0,not_have,openstack/nova,0
391816,0,0,not_have,openstack/nova,0
391897,0,0,not_have,openstack/nova,0
391917,0,0,not_have,openstack/nova,0
391918,0,0,not_have,openstack/nova,0
391941,0,0,not_have,openstack/nova,0
391953,0,0,not_have,openstack/nova,0
391959,0,0,not_have,openstack/nova,0
391962,0,0,not_have,openstack/nova,0
392077,0,0,not_have,openstack/nova,0
392159,0,0,not_have,openstack/nova,0
392174,0,0,not_have,openstack/nova,0
392185,0,0,not_have,openstack/nova,0
392200,0,0,not_have,openstack/nova,0
392219,0,0,not_have,openstack/nova,0
392227,0,0,not_have,openstack/nova,0
392231,0,0,not_have,openstack/nova,0
392236,0,0,not_have,openstack/nova,0
392318,0,0,not_have,openstack/nova,0
392321,0,0,not_have,openstack/nova,0
392326,0,0,not_have,openstack/nova,0
392426,0,0,not_have,openstack/nova,0
392565,0,0,not_have,openstack/nova,0
392620,0,0,not_have,openstack/nova,0
392643,0,0,not_have,openstack/nova,0
392753,0,0,not_have,openstack/nova,0
392845,0,0,not_have,openstack/nova,0
392925,0,0,not_have,openstack/nova,0
392933,0,0,not_have,openstack/nova,0
393253,0,0,not_have,openstack/nova,0
393254,0,0,not_have,openstack/nova,0
393363,0,0,not_have,openstack/nova,0
393378,0,0,not_have,openstack/nova,0
393416,0,0,not_have,openstack/nova,0
393438,0,0,not_have,openstack/nova,0
393487,0,0,not_have,openstack/nova,0
393489,0,0,not_have,openstack/nova,0
393560,0,0,not_have,openstack/nova,0
393649,0,0,not_have,openstack/nova,0
393664,0,0,not_have,openstack/nova,0
393694,0,0,not_have,openstack/nova,0
393699,0,0,not_have,openstack/nova,0
393711,0,0,not_have,openstack/nova,0
393752,0,0,not_have,openstack/nova,0
393805,0,0,not_have,openstack/nova,0
393816,0,0,not_have,openstack/nova,0
393869,0,0,not_have,openstack/nova,0
393931,0,0,not_have,openstack/nova,0
393951,0,0,not_have,openstack/nova,0
394048,0,0,not_have,openstack/nova,0
394102,0,0,not_have,openstack/nova,0
394247,0,0,not_have,openstack/nova,0
394487,0,0,not_have,openstack/nova,0
394512,0,0,not_have,openstack/nova,0
394516,0,0,not_have,openstack/nova,0
394524,0,0,not_have,openstack/nova,0
394525,0,0,not_have,openstack/nova,0
394584,0,0,not_have,openstack/nova,0
394585,0,0,not_have,openstack/nova,0
394656,0,0,not_have,openstack/nova,0
394738,0,0,not_have,openstack/nova,0
394775,0,0,not_have,openstack/nova,0
394854,0,0,not_have,openstack/nova,0
394857,0,0,not_have,openstack/nova,0
394944,0,0,not_have,openstack/nova,0
395008,0,0,not_have,openstack/nova,0
395050,0,0,not_have,openstack/nova,0
395052,0,0,not_have,openstack/nova,0
395139,0,0,not_have,openstack/nova,0
395144,0,0,not_have,openstack/nova,0
395154,0,0,not_have,openstack/nova,0
395192,0,0,not_have,openstack/nova,0
395194,0,0,not_have,openstack/nova,0
395261,0,0,not_have,openstack/nova,0
395269,0,0,not_have,openstack/nova,0
395436,0,0,not_have,openstack/nova,0
395468,0,0,not_have,openstack/nova,0
395650,0,0,not_have,openstack/nova,0
395682,0,0,not_have,openstack/nova,0
395710,0,0,not_have,openstack/nova,0
395713,0,0,not_have,openstack/nova,0
395746,0,0,not_have,openstack/nova,0
395747,0,0,not_have,openstack/nova,0
395862,0,0,not_have,openstack/nova,0
395866,0,0,not_have,openstack/nova,0
395908,0,0,not_have,openstack/nova,0
395925,0,0,not_have,openstack/nova,0
395971,0,0,not_have,openstack/nova,0
396017,0,0,not_have,openstack/nova,0
396041,0,0,not_have,openstack/nova,0
396130,0,0,not_have,openstack/nova,0
396207,0,0,not_have,openstack/nova,0
396209,0,0,not_have,openstack/nova,0
396210,0,0,not_have,openstack/nova,0
396211,0,0,not_have,openstack/nova,0
396217,0,0,not_have,openstack/nova,0
396218,0,0,not_have,openstack/nova,0
396225,0,0,not_have,openstack/nova,0
396272,0,0,not_have,openstack/nova,0
396310,0,0,not_have,openstack/nova,0
396359,0,0,not_have,openstack/nova,0
396363,0,0,not_have,openstack/nova,0
396364,0,0,not_have,openstack/nova,0
396365,0,0,not_have,openstack/nova,0
396374,0,0,not_have,openstack/nova,0
396377,0,0,not_have,openstack/nova,0
396420,0,0,not_have,openstack/nova,0
396436,0,0,not_have,openstack/nova,0
396469,0,0,not_have,openstack/nova,0
396485,0,0,not_have,openstack/nova,0
396510,0,0,not_have,openstack/nova,0
396514,0,0,not_have,openstack/nova,0
396529,0,0,not_have,openstack/nova,0
396544,0,0,not_have,openstack/nova,0
396552,0,0,not_have,openstack/nova,0
396556,0,0,not_have,openstack/nova,0
396611,0,0,not_have,openstack/nova,0
396622,0,0,not_have,openstack/nova,0
396670,0,0,not_have,openstack/nova,0
396761,0,0,not_have,openstack/nova,0
396782,0,0,not_have,openstack/nova,0
396811,0,0,not_have,openstack/nova,0
396824,0,0,not_have,openstack/nova,0
396863,0,0,not_have,openstack/nova,0
396864,0,0,not_have,openstack/nova,0
396867,0,0,not_have,openstack/nova,0
396873,0,0,not_have,openstack/nova,0
396900,0,0,not_have,openstack/nova,0
396904,0,0,not_have,openstack/nova,0
396905,0,0,not_have,openstack/nova,0
396924,0,0,not_have,openstack/nova,0
396945,0,0,not_have,openstack/nova,0
396957,0,0,not_have,openstack/nova,0
396963,0,0,not_have,openstack/nova,0
396966,0,0,not_have,openstack/nova,0
396988,0,0,not_have,openstack/nova,0
396996,0,0,not_have,openstack/nova,0
397106,0,0,not_have,openstack/nova,0
397163,0,0,not_have,openstack/nova,0
397166,0,0,not_have,openstack/nova,0
397276,0,0,not_have,openstack/nova,0
397336,0,0,not_have,openstack/nova,0
397351,0,0,not_have,openstack/nova,0
397365,0,0,not_have,openstack/nova,0
397373,0,0,not_have,openstack/nova,0
397378,0,0,not_have,openstack/nova,0
397382,0,0,not_have,openstack/nova,0
397386,0,0,not_have,openstack/nova,0
397399,0,0,not_have,openstack/nova,0
397400,0,0,not_have,openstack/nova,0
397402,0,0,not_have,openstack/nova,0
397406,0,0,not_have,openstack/nova,0
397407,0,0,not_have,openstack/nova,0
397487,0,0,not_have,openstack/nova,0
397542,0,0,not_have,openstack/nova,0
397545,0,0,not_have,openstack/nova,0
397568,0,0,not_have,openstack/nova,0
397578,0,0,not_have,openstack/nova,0
397635,0,0,not_have,openstack/nova,0
397800,0,0,not_have,openstack/nova,0
397821,0,0,not_have,openstack/nova,0
397823,0,0,not_have,openstack/nova,0
397834,0,0,not_have,openstack/nova,0
397838,0,0,not_have,openstack/nova,0
397871,0,0,not_have,openstack/nova,0
397916,0,0,not_have,openstack/nova,0
397941,0,0,not_have,openstack/nova,0
398060,0,0,not_have,openstack/nova,0
398171,0,0,not_have,openstack/nova,0
398197,0,0,not_have,openstack/nova,0
398233,0,0,not_have,openstack/nova,0
398259,0,0,not_have,openstack/nova,0
398264,0,0,not_have,openstack/nova,0
398270,0,0,not_have,openstack/nova,0
398275,0,0,not_have,openstack/nova,0
398280,0,0,not_have,openstack/nova,0
398307,0,0,not_have,openstack/nova,0
398308,0,0,not_have,openstack/nova,0
398334,0,0,not_have,openstack/nova,0
398389,0,0,not_have,openstack/nova,0
398425,0,0,not_have,openstack/nova,0
398469,0,0,not_have,openstack/nova,0
398471,0,0,not_have,openstack/nova,0
398472,0,0,not_have,openstack/nova,0
398479,0,0,not_have,openstack/nova,0
398509,0,0,not_have,openstack/nova,0
398610,0,0,not_have,openstack/nova,0
398661,0,0,not_have,openstack/nova,0
398674,0,0,not_have,openstack/nova,0
398750,0,0,not_have,openstack/nova,0
398755,0,0,not_have,openstack/nova,0
398855,0,0,not_have,openstack/nova,0
398891,0,0,not_have,openstack/nova,0
398909,0,0,not_have,openstack/nova,0
398913,0,0,not_have,openstack/nova,0
398948,0,0,not_have,openstack/nova,0
398956,0,0,not_have,openstack/nova,0
398970,0,0,not_have,openstack/nova,0
398978,0,0,not_have,openstack/nova,0
398998,0,0,not_have,openstack/nova,0
399001,0,0,not_have,openstack/nova,0
399002,0,0,not_have,openstack/nova,0
399036,0,0,not_have,openstack/nova,0
399073,0,0,not_have,openstack/nova,0
399132,0,0,not_have,openstack/nova,0
399155,0,0,not_have,openstack/nova,0
399353,0,0,not_have,openstack/nova,0
399366,0,0,not_have,openstack/nova,0
399386,0,0,not_have,openstack/nova,0
399571,0,0,not_have,openstack/nova,0
399653,0,0,not_have,openstack/nova,0
399672,0,0,not_have,openstack/nova,0
399679,0,0,not_have,openstack/nova,0
399709,0,0,not_have,openstack/nova,0
399860,0,0,not_have,openstack/nova,0
400193,0,0,not_have,openstack/nova,0
400336,0,0,not_have,openstack/nova,0
400399,0,0,not_have,openstack/nova,0
400413,0,0,not_have,openstack/nova,0
400416,0,0,not_have,openstack/nova,0
400448,0,0,not_have,openstack/nova,0
400533,0,0,not_have,openstack/nova,0
400651,0,0,not_have,openstack/nova,0
400664,0,0,not_have,openstack/nova,0
400697,0,0,not_have,openstack/nova,0
400763,0,0,not_have,openstack/nova,0
400779,0,0,not_have,openstack/nova,0
400785,0,0,not_have,openstack/nova,0
400808,0,0,not_have,openstack/nova,0
400851,0,0,not_have,openstack/nova,0
400871,0,0,not_have,openstack/nova,0
400874,0,0,not_have,openstack/nova,0
400875,0,0,not_have,openstack/nova,0
400877,0,0,not_have,openstack/nova,0
400883,0,0,not_have,openstack/nova,0
400995,0,0,not_have,openstack/nova,0
401007,0,0,not_have,openstack/nova,0
401009,0,0,not_have,openstack/nova,0
401065,0,0,not_have,openstack/nova,0
401068,0,0,not_have,openstack/nova,0
401080,0,0,not_have,openstack/nova,0
401112,0,0,not_have,openstack/nova,0
401207,0,0,not_have,openstack/nova,0
401223,0,0,not_have,openstack/nova,0
401241,0,0,not_have,openstack/nova,0
401274,0,0,not_have,openstack/nova,0
401366,0,0,not_have,openstack/nova,0
401395,0,0,not_have,openstack/nova,0
401827,0,0,not_have,openstack/nova,0
401969,0,0,not_have,openstack/nova,0
401992,0,0,not_have,openstack/nova,0
402051,0,0,not_have,openstack/nova,0
402097,0,0,not_have,openstack/nova,0
402124,0,0,not_have,openstack/nova,0
402138,0,0,not_have,openstack/nova,0
402256,0,0,not_have,openstack/nova,0
402295,0,0,not_have,openstack/nova,0
402318,0,0,not_have,openstack/nova,0
402372,0,0,not_have,openstack/nova,0
402382,0,0,not_have,openstack/nova,0
402517,0,0,not_have,openstack/nova,0
402535,0,0,not_have,openstack/nova,0
402560,0,0,not_have,openstack/nova,0
402561,0,0,not_have,openstack/nova,0
402562,0,0,not_have,openstack/nova,0
402632,0,0,not_have,openstack/nova,0
402716,0,0,not_have,openstack/nova,0
402910,0,0,not_have,openstack/nova,0
403035,0,0,not_have,openstack/nova,0
403251,0,0,not_have,openstack/nova,0
403256,0,0,not_have,openstack/nova,0
403417,0,0,not_have,openstack/nova,0
403419,0,0,not_have,openstack/nova,0
403420,0,0,not_have,openstack/nova,0
403423,0,0,not_have,openstack/nova,0
403425,0,0,not_have,openstack/nova,0
403431,0,0,not_have,openstack/nova,0
403492,0,0,not_have,openstack/nova,0
403508,0,0,not_have,openstack/nova,0
403529,0,0,not_have,openstack/nova,0
403536,0,0,not_have,openstack/nova,0
403548,0,0,not_have,openstack/nova,0
403568,0,0,not_have,openstack/nova,0
403629,0,0,not_have,openstack/nova,0
403638,0,0,not_have,openstack/nova,0
403647,0,0,not_have,openstack/nova,0
403694,0,0,not_have,openstack/nova,0
403745,0,0,not_have,openstack/nova,0
403756,0,0,not_have,openstack/nova,0
403802,0,0,not_have,openstack/nova,0
403811,0,0,not_have,openstack/nova,0
403821,0,0,not_have,openstack/nova,0
403855,0,0,not_have,openstack/nova,0
403917,0,0,not_have,openstack/nova,0
403925,0,0,not_have,openstack/nova,0
403989,0,0,not_have,openstack/nova,0
404039,0,0,not_have,openstack/nova,0
404101,0,0,not_have,openstack/nova,0
404252,0,0,not_have,openstack/nova,0
404254,0,0,not_have,openstack/nova,0
404255,0,0,not_have,openstack/nova,0
404279,0,0,not_have,openstack/nova,0
404359,0,0,not_have,openstack/nova,0
404374,0,0,not_have,openstack/nova,0
404496,0,0,not_have,openstack/nova,0
404508,0,0,not_have,openstack/nova,0
404543,0,0,not_have,openstack/nova,0
404565,0,0,not_have,openstack/nova,0
404583,0,0,not_have,openstack/nova,0
404607,0,0,not_have,openstack/nova,0
404656,0,0,not_have,openstack/nova,0
404658,0,0,not_have,openstack/nova,0
404810,0,0,not_have,openstack/nova,0
404939,0,0,not_have,openstack/nova,0
404950,0,0,not_have,openstack/nova,0
404990,0,0,not_have,openstack/nova,0
404991,0,0,not_have,openstack/nova,0
405118,0,0,not_have,openstack/nova,0
405171,0,0,not_have,openstack/nova,0
405196,0,0,not_have,openstack/nova,0
405365,0,0,not_have,openstack/nova,0
405451,0,0,not_have,openstack/nova,0
405461,0,0,not_have,openstack/nova,0
405467,0,0,not_have,openstack/nova,0
405551,0,0,not_have,openstack/nova,0
405665,0,0,not_have,openstack/nova,0
405684,0,0,not_have,openstack/nova,0
405703,0,0,not_have,openstack/nova,0
405705,0,0,not_have,openstack/nova,0
405751,0,0,not_have,openstack/nova,0
405829,0,0,not_have,openstack/nova,0
405921,0,0,not_have,openstack/nova,0
405927,0,0,not_have,openstack/nova,0
405948,0,0,not_have,openstack/nova,0
405949,0,0,not_have,openstack/nova,0
405950,0,0,not_have,openstack/nova,0
405951,0,0,not_have,openstack/nova,0
405952,0,0,not_have,openstack/nova,0
405953,0,0,not_have,openstack/nova,0
405954,0,0,not_have,openstack/nova,0
405960,0,0,not_have,openstack/nova,0
406062,0,0,not_have,openstack/nova,0
406075,0,0,not_have,openstack/nova,0
406098,0,0,not_have,openstack/nova,0
406103,0,0,not_have,openstack/nova,0
406109,0,0,not_have,openstack/nova,0
406118,0,0,not_have,openstack/nova,0
406149,0,0,not_have,openstack/nova,0
406163,0,0,not_have,openstack/nova,0
406225,0,0,not_have,openstack/nova,0
406260,0,0,not_have,openstack/nova,0
406333,0,0,not_have,openstack/nova,0
406343,0,0,not_have,openstack/nova,0
406347,0,0,not_have,openstack/nova,0
406363,0,0,not_have,openstack/nova,0
406377,0,0,not_have,openstack/nova,0
406379,0,0,not_have,openstack/nova,0
406406,0,0,not_have,openstack/nova,0
406425,0,0,not_have,openstack/nova,0
406435,0,0,not_have,openstack/nova,0
406437,0,0,not_have,openstack/nova,0
406449,0,0,not_have,openstack/nova,0
406579,0,0,not_have,openstack/nova,0
406580,0,0,not_have,openstack/nova,0
406588,0,0,not_have,openstack/nova,0
406627,0,0,not_have,openstack/nova,0
406787,0,0,not_have,openstack/nova,0
406806,0,0,not_have,openstack/nova,0
406821,0,0,not_have,openstack/nova,0
406869,0,0,not_have,openstack/nova,0
406870,0,0,not_have,openstack/nova,0
406871,0,0,not_have,openstack/nova,0
406872,0,0,not_have,openstack/nova,0
406896,0,0,not_have,openstack/nova,0
406977,0,0,not_have,openstack/nova,0
407021,0,0,not_have,openstack/nova,0
407033,0,0,not_have,openstack/nova,0
407037,0,0,not_have,openstack/nova,0
407128,0,0,not_have,openstack/nova,0
407147,0,0,not_have,openstack/nova,0
407173,0,0,not_have,openstack/nova,0
407174,0,0,not_have,openstack/nova,0
407175,0,0,not_have,openstack/nova,0
407180,0,0,not_have,openstack/nova,0
407204,0,0,not_have,openstack/nova,0
407228,0,0,not_have,openstack/nova,0
407238,0,0,not_have,openstack/nova,0
407346,0,0,not_have,openstack/nova,0
407397,0,0,not_have,openstack/nova,0
407409,0,0,not_have,openstack/nova,0
407440,0,0,not_have,openstack/nova,0
407450,0,0,not_have,openstack/nova,0
407532,0,0,not_have,openstack/nova,0
407572,0,0,not_have,openstack/nova,0
407602,0,0,not_have,openstack/nova,0
407603,0,0,not_have,openstack/nova,0
407630,0,0,not_have,openstack/nova,0
407662,0,0,not_have,openstack/nova,0
407664,0,0,not_have,openstack/nova,0
407693,0,0,not_have,openstack/nova,0
407707,0,0,not_have,openstack/nova,0
407730,0,0,not_have,openstack/nova,0
407791,0,0,not_have,openstack/nova,0
407828,0,0,not_have,openstack/nova,0
407870,0,0,not_have,openstack/nova,0
407877,0,0,not_have,openstack/nova,0
407886,0,0,not_have,openstack/nova,0
407935,0,0,not_have,openstack/nova,0
407961,0,0,not_have,openstack/nova,0
407977,0,0,not_have,openstack/nova,0
408055,0,0,not_have,openstack/nova,0
408069,0,0,not_have,openstack/nova,0
408107,0,0,not_have,openstack/nova,0
408149,0,0,not_have,openstack/nova,0
408152,0,0,not_have,openstack/nova,0
408240,0,0,not_have,openstack/nova,0
408241,0,0,not_have,openstack/nova,0
408270,0,0,not_have,openstack/nova,0
408308,0,0,not_have,openstack/nova,0
408313,0,0,not_have,openstack/nova,0
408370,0,0,not_have,openstack/nova,0
408415,0,0,not_have,openstack/nova,0
408424,0,0,not_have,openstack/nova,0
408433,0,0,not_have,openstack/nova,0
408475,0,0,not_have,openstack/nova,0
408490,0,0,not_have,openstack/nova,0
408494,0,0,not_have,openstack/nova,0
408561,0,0,not_have,openstack/nova,0
408589,0,0,not_have,openstack/nova,0
408610,0,0,not_have,openstack/nova,0
408668,0,0,not_have,openstack/nova,0
408676,0,0,not_have,openstack/nova,0
408689,0,0,not_have,openstack/nova,0
408737,0,0,not_have,openstack/nova,0
408771,0,0,not_have,openstack/nova,0
408781,0,0,not_have,openstack/nova,0
408806,0,0,not_have,openstack/nova,0
408826,0,0,not_have,openstack/nova,0
408869,0,0,not_have,openstack/nova,0
408879,0,0,not_have,openstack/nova,0
408944,0,0,not_have,openstack/nova,0
408999,0,0,not_have,openstack/nova,0
409002,0,0,not_have,openstack/nova,0
409077,0,0,not_have,openstack/nova,0
409199,0,0,not_have,openstack/nova,0
409260,0,0,not_have,openstack/nova,0
409261,0,0,not_have,openstack/nova,0
409274,0,0,not_have,openstack/nova,0
409338,0,0,not_have,openstack/nova,0
409400,0,0,not_have,openstack/nova,0
409430,0,0,not_have,openstack/nova,0
409501,0,0,not_have,openstack/nova,0
409644,0,0,not_have,openstack/nova,0
409680,0,0,not_have,openstack/nova,0
409706,0,0,not_have,openstack/nova,0
409707,0,0,not_have,openstack/nova,0
409708,0,0,not_have,openstack/nova,0
409715,0,0,not_have,openstack/nova,0
409717,0,0,not_have,openstack/nova,0
409741,0,0,not_have,openstack/nova,0
409774,0,0,not_have,openstack/nova,0
409775,0,0,not_have,openstack/nova,0
409802,0,0,not_have,openstack/nova,0
409818,0,0,not_have,openstack/nova,0
409821,0,0,not_have,openstack/nova,0
409876,0,0,not_have,openstack/nova,0
409890,0,0,not_have,openstack/nova,0
409904,0,0,not_have,openstack/nova,0
409916,0,0,not_have,openstack/nova,0
409943,0,0,not_have,openstack/nova,0
409951,0,0,not_have,openstack/nova,0
409967,0,0,not_have,openstack/nova,0
409984,0,0,not_have,openstack/nova,0
409996,0,0,not_have,openstack/nova,0
409997,0,0,not_have,openstack/nova,0
410006,0,0,not_have,openstack/nova,0
410009,0,0,not_have,openstack/nova,0
410016,0,0,not_have,openstack/nova,0
410042,0,0,not_have,openstack/nova,0
410054,0,0,not_have,openstack/nova,0
410076,0,0,not_have,openstack/nova,0
410093,0,0,not_have,openstack/nova,0
410128,0,0,not_have,openstack/nova,0
410191,0,0,not_have,openstack/nova,0
410193,0,0,not_have,openstack/nova,0
410297,0,0,not_have,openstack/nova,0
410394,0,0,not_have,openstack/nova,0
410471,0,0,not_have,openstack/nova,0
410472,0,0,not_have,openstack/nova,0
410473,0,0,not_have,openstack/nova,0
410542,0,0,not_have,openstack/nova,0
410554,0,0,not_have,openstack/nova,0
410565,0,0,not_have,openstack/nova,0
410582,0,0,not_have,openstack/nova,0
410618,0,0,not_have,openstack/nova,0
410665,0,0,not_have,openstack/nova,0
410666,0,0,not_have,openstack/nova,0
410667,0,0,not_have,openstack/nova,0
410713,0,0,not_have,openstack/nova,0
410737,0,0,not_have,openstack/nova,0
410815,0,0,not_have,openstack/nova,0
410843,0,0,not_have,openstack/nova,0
410847,0,0,not_have,openstack/nova,0
410851,0,0,not_have,openstack/nova,0
410871,0,0,not_have,openstack/nova,0
410875,0,0,not_have,openstack/nova,0
410921,0,0,not_have,openstack/nova,0
410946,0,0,not_have,openstack/nova,0
411005,0,0,not_have,openstack/nova,0
411028,0,0,not_have,openstack/nova,0
411069,0,0,not_have,openstack/nova,0
411191,0,0,not_have,openstack/nova,0
411250,0,0,not_have,openstack/nova,0
411312,0,0,not_have,openstack/nova,0
411327,0,0,not_have,openstack/nova,0
411401,0,0,not_have,openstack/nova,0
411425,0,0,not_have,openstack/nova,0
411440,0,0,not_have,openstack/nova,0
411441,0,0,not_have,openstack/nova,0
411444,0,0,not_have,openstack/nova,0
411502,0,0,not_have,openstack/nova,0
411543,0,0,not_have,openstack/nova,0
411615,0,0,not_have,openstack/nova,0
411660,0,0,not_have,openstack/nova,0
411662,0,0,not_have,openstack/nova,0
411663,0,0,not_have,openstack/nova,0
411676,0,0,not_have,openstack/nova,0
411752,0,0,not_have,openstack/nova,0
411789,0,0,not_have,openstack/nova,0
411791,0,0,not_have,openstack/nova,0
411816,0,0,not_have,openstack/nova,0
411827,0,0,not_have,openstack/nova,0
411836,0,0,not_have,openstack/nova,0
411936,0,0,not_have,openstack/nova,0
411941,0,0,not_have,openstack/nova,0
411942,0,0,not_have,openstack/nova,0
411946,0,0,not_have,openstack/nova,0
411951,0,0,not_have,openstack/nova,0
411952,0,0,not_have,openstack/nova,0
411991,0,0,not_have,openstack/nova,0
412024,0,0,not_have,openstack/nova,0
412035,0,0,not_have,openstack/nova,0
412047,0,0,not_have,openstack/nova,0
412090,0,0,not_have,openstack/nova,0
412096,0,0,not_have,openstack/nova,0
412143,0,0,not_have,openstack/nova,0
412201,0,0,not_have,openstack/nova,0
412245,0,0,not_have,openstack/nova,0
412390,0,0,not_have,openstack/nova,0
412411,0,0,not_have,openstack/nova,0
412485,0,0,not_have,openstack/nova,0
412581,0,0,not_have,openstack/nova,0
412589,0,0,not_have,openstack/nova,0
412600,0,0,not_have,openstack/nova,0
412624,0,0,not_have,openstack/nova,0
412632,0,0,not_have,openstack/nova,0
412771,0,0,not_have,openstack/nova,0
412789,0,0,not_have,openstack/nova,0
413021,0,0,not_have,openstack/nova,0
413075,0,0,not_have,openstack/nova,0
413111,0,0,not_have,openstack/nova,0
413122,0,0,not_have,openstack/nova,0
413123,0,0,not_have,openstack/nova,0
413158,0,0,not_have,openstack/nova,0
413209,0,0,not_have,openstack/nova,0
413232,0,0,not_have,openstack/nova,0
413267,0,0,not_have,openstack/nova,0
413431,0,0,not_have,openstack/nova,0
413452,0,0,not_have,openstack/nova,0
413453,0,0,not_have,openstack/nova,0
413469,0,0,not_have,openstack/nova,0
413470,0,0,not_have,openstack/nova,0
413513,0,0,not_have,openstack/nova,0
413631,0,0,not_have,openstack/nova,0
413634,0,0,not_have,openstack/nova,0
413640,0,0,not_have,openstack/nova,0
413658,0,0,not_have,openstack/nova,0
413789,0,0,not_have,openstack/nova,0
413846,0,0,not_have,openstack/nova,0
413876,0,0,not_have,openstack/nova,0
413885,0,0,not_have,openstack/nova,0
413940,0,0,not_have,openstack/nova,0
413945,0,0,not_have,openstack/nova,0
414085,0,0,not_have,openstack/nova,0
414090,0,0,not_have,openstack/nova,0
414195,0,0,not_have,openstack/nova,0
414214,0,0,not_have,openstack/nova,0
414230,0,0,not_have,openstack/nova,0
414233,0,0,not_have,openstack/nova,0
414299,0,0,not_have,openstack/nova,0
414329,0,0,not_have,openstack/nova,0
414349,0,0,not_have,openstack/nova,0
414418,0,0,not_have,openstack/nova,0
414419,0,0,not_have,openstack/nova,0
414420,0,0,not_have,openstack/nova,0
414421,0,0,not_have,openstack/nova,0
414440,0,0,not_have,openstack/nova,0
414463,0,0,not_have,openstack/nova,0
414603,0,0,not_have,openstack/nova,0
414646,0,0,not_have,openstack/nova,0
414709,0,0,not_have,openstack/nova,0
414710,0,0,not_have,openstack/nova,0
414747,0,0,not_have,openstack/nova,0
414748,0,0,not_have,openstack/nova,0
414749,0,0,not_have,openstack/nova,0
414750,0,0,not_have,openstack/nova,0
414853,0,0,not_have,openstack/nova,0
414878,0,0,not_have,openstack/nova,0
414926,0,0,not_have,openstack/nova,0
414941,0,0,not_have,openstack/nova,0
